Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country_Region,City,State_Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Year,Month_Year,Profit Margin,Profit Flag,Sale Bend
3343,US-2024-161991,9/26/2024,9/28/2024,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11,Sep,2024,24-Sep,33.80%,Profitable,High
3354,US-2024-125976,9/27/2024,10/2/2024,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,1871.88,12,0,561.56,Sep,2024,24-Sep,30.00%,Profitable,High
3370,US-2024-156566,10/1/2024,10/4/2024,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8,2,0.2,50.12,Oct,2024,24-Oct,8.80%,Profitable,High
3386,US-2024-129917,10/2/2024,10/3/2024,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10000369,Technology,Phones,HTC One Mini,503.96,5,0.2,50.4,Oct,2024,24-Oct,10.00%,Profitable,High
3416,US-2024-124107,10/9/2024,10/12/2024,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0,111.59,Oct,2024,24-Oct,18.00%,Profitable,High
3417,US-2024-141040,10/9/2024,10/13/2024,Second Class,TB-21250,Tim Brockman,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,4,0,303.34,Oct,2024,24-Oct,48.00%,Profitable,High
3423,US-2024-134719,10/10/2024,10/15/2024,Standard Class,JD-15790,John Dryer,Consumer,United States,Jacksonville,Florida,32216,South,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.63,6,0.2,-337.81,Oct,2024,24-Oct,-18.80%,Loss,High
3424,US-2024-108966,10/11/2024,10/18/2024,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,957.58,5,0.45,-383.03,Oct,2024,24-Oct,-40.00%,Loss,High
3427,US-2024-102281,10/12/2024,10/14/2024,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.35,3,0.2,46.98,Oct,2024,24-Oct,7.50%,Profitable,High
3428,US-2024-102281,10/12/2024,10/14/2024,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.14,4,0.2,112.39,Oct,2024,24-Oct,12.50%,Profitable,High
3440,US-2024-139731,10/15/2024,10/15/2024,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,79109,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2453.43,5,0.3,-350.49,Oct,2024,24-Oct,-14.30%,Loss,High
3448,US-2024-110765,10/16/2024,10/20/2024,Second Class,MP-17965,Michael Paige,Corporate,United States,New York City,New York,10011,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,824.97,3,0,214.49,Oct,2024,24-Oct,26.00%,Profitable,High
3455,US-2024-160171,10/19/2024,10/24/2024,Standard Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,0,459.4,Oct,2024,24-Oct,28.00%,Profitable,High
3469,US-2024-132486,10/23/2024,10/27/2024,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.35,3,0.2,42.12,Oct,2024,24-Oct,5.00%,Profitable,High
3489,US-2024-130848,10/25/2024,10/25/2024,Same Day,DG-13300,Deirdre Greer,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,582.34,8,0.2,-29.12,Oct,2024,24-Oct,-5.00%,Loss,High
3500,US-2024-150714,10/26/2024,11/1/2024,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,0.2,-161.69,Oct,2024,24-Oct,-22.50%,Loss,High
3513,US-2024-145758,10/30/2024,10/30/2024,Same Day,BF-11020,Barry Französisch,Corporate,United States,New York City,New York,10024,East,TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,4,0,269.31,Oct,2024,24-Oct,26.00%,Profitable,High
3532,US-2024-164882,10/31/2024,10/31/2024,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1295.84,4,0.2,145.78,Oct,2024,24-Oct,11.30%,Profitable,High
3540,US-2024-113145,11/1/2024,11/5/2024,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,0,601.97,Nov,2024,24-Nov,43.00%,Profitable,High
3544,US-2024-113145,11/1/2024,11/5/2024,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,503.96,4,0,125.99,Nov,2024,24-Nov,25.00%,Profitable,High
3545,US-2024-168207,11/2/2024,11/6/2024,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.5,3,0.15,-30.15,Nov,2024,24-Nov,-5.90%,Loss,High
3546,US-2024-160227,11/2/2024,11/4/2024,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,10011,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.32,11,0.1,553.39,Nov,2024,24-Nov,21.10%,Profitable,High
3549,US-2024-130890,11/2/2024,11/6/2024,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90004,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.94,Nov,2024,24-Nov,5.00%,Profitable,High
3556,US-2024-162047,11/3/2024,11/5/2024,First Class,FH-14365,Fred Hopkins,Corporate,United States,Long Beach,New York,11561,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,10,0.1,209.27,Nov,2024,24-Nov,14.40%,Profitable,High
3560,US-2024-140410,11/3/2024,11/7/2024,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212.85,7,0.2,106.12,Nov,2024,24-Nov,8.80%,Profitable,High
3572,US-2024-162887,11/7/2024,11/9/2024,Second Class,SV-20785,Stewart Visinsky,Consumer,United States,Burlington,Vermont,5401,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,715.2,3,0,178.8,Nov,2024,24-Nov,25.00%,Profitable,High
3576,US-2024-105571,11/7/2024,11/11/2024,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1345.49,5,0.7,-1031.54,Nov,2024,24-Nov,-76.70%,Loss,High
3585,US-2024-117086,11/8/2024,11/12/2024,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Burlington,Vermont,5401,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4404.9,5,0,1013.13,Nov,2024,24-Nov,23.00%,Profitable,High
3586,US-2024-114811,11/8/2024,11/8/2024,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.76,2,0.1,115.55,Nov,2024,24-Nov,20.00%,Profitable,High
3608,US-2024-114811,11/8/2024,11/8/2024,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8,4,0,2229.02,Nov,2024,24-Nov,48.00%,Profitable,High
3611,US-2024-114811,11/8/2024,11/8/2024,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,549.98,2,0,142.99,Nov,2024,24-Nov,26.00%,Profitable,High
3612,US-2024-127509,11/9/2024,11/13/2024,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,1024.38,7,0,215.12,Nov,2024,24-Nov,21.00%,Profitable,High
3623,US-2024-146486,11/9/2024,11/14/2024,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,5,0,54,Nov,2024,24-Nov,6.00%,Profitable,High
3624,US-2024-169796,11/9/2024,11/14/2024,Standard Class,Dp-13240,Dean percer,Home Office,United States,New York City,New York,10035,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,2321.9,2,0,1114.51,Nov,2024,24-Nov,48.00%,Profitable,High
3626,US-2024-121783,11/10/2024,11/14/2024,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0,178.91,Nov,2024,24-Nov,25.00%,Profitable,High
3628,US-2024-121783,11/10/2024,11/14/2024,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,795.51,3,0,143.19,Nov,2024,24-Nov,18.00%,Profitable,High
3629,US-2024-147690,11/10/2024,11/14/2024,Standard Class,SC-20020,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,577.58,6,0.2,43.32,Nov,2024,24-Nov,7.50%,Profitable,High
3630,US-2024-158659,11/10/2024,11/14/2024,Second Class,SC-20695,Steve Chapman,Corporate,United States,Richmond,Indiana,47374,Central,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,5,0,207.15,Nov,2024,24-Nov,29.00%,Profitable,High
3632,US-2024-121783,11/10/2024,11/14/2024,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0,275,Nov,2024,24-Nov,50.00%,Profitable,High
3635,US-2024-113628,11/12/2024,11/19/2024,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92,5,0.2,-72.04,Nov,2024,24-Nov,-13.80%,Loss,High
3646,US-2024-130183,11/13/2024,11/17/2024,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Houston,Texas,77041,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",614,3,0.32,-18.06,Nov,2024,24-Nov,-2.90%,Loss,High
3647,US-2024-104948,11/13/2024,11/17/2024,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Bernardino,California,92404,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,683.33,4,0.15,-40.2,Nov,2024,24-Nov,-5.90%,Loss,High
3668,US-2024-123141,11/14/2024,11/19/2024,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,87124,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,883.84,4,0.2,99.43,Nov,2024,24-Nov,11.30%,Profitable,High
3670,US-2024-154746,11/14/2024,11/17/2024,First Class,PJ-18835,Patrick Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,826.11,3,0,322.18,Nov,2024,24-Nov,39.00%,Profitable,High
3690,US-2024-150875,11/16/2024,11/20/2024,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2,0,160.18,Nov,2024,24-Nov,23.00%,Profitable,High
3691,US-2024-135685,11/16/2024,11/18/2024,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,0,111.1,Nov,2024,24-Nov,17.00%,Profitable,High
3693,US-2024-164539,11/16/2024,11/22/2024,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10011,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.25,5,0,141.28,Nov,2024,24-Nov,27.00%,Profitable,High
3697,US-2024-135685,11/16/2024,11/18/2024,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,999.96,4,0,229.99,Nov,2024,24-Nov,23.00%,Profitable,High
3701,US-2024-110863,11/17/2024,11/24/2024,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9,5,0,383.93,Nov,2024,24-Nov,29.00%,Profitable,High
3706,US-2024-126725,11/17/2024,11/21/2024,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105,West,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,7,0,54.4,Nov,2024,24-Nov,7.00%,Profitable,High
3708,US-2024-110863,11/17/2024,11/24/2024,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0,5.41,Nov,2024,24-Nov,1.00%,Profitable,High
3714,US-2024-145814,11/19/2024,11/24/2024,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76,4,0,249.91,Nov,2024,24-Nov,29.00%,Profitable,High
3718,US-2024-124058,11/20/2024,11/24/2024,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,94601,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76,Nov,2024,24-Nov,6.20%,Profitable,High
3744,US-2024-119879,11/21/2024,11/25/2024,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1252.7,8,0.4,-480.2,Nov,2024,24-Nov,-38.30%,Loss,High
3775,US-2024-123113,11/23/2024,11/27/2024,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960,East,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,8,0,735.03,Nov,2024,24-Nov,28.00%,Profitable,High
3796,US-2024-166975,11/26/2024,11/30/2024,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Jackson,Tennessee,38301,South,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,692.47,11,0.2,190.43,Nov,2024,24-Nov,27.50%,Profitable,High
3801,US-2024-158939,11/26/2024,12/1/2024,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Springfield,Missouri,65807,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,599.99,1,0,234,Nov,2024,24-Nov,39.00%,Profitable,High
3818,US-2024-154389,11/27/2024,12/3/2024,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002789,Technology,Phones,LG Exalt,748.75,8,0.4,-162.23,Nov,2024,24-Nov,-21.70%,Loss,High
3831,US-2024-159982,11/28/2024,12/4/2024,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.9,6,0.2,56.69,Nov,2024,24-Nov,8.80%,Profitable,High
3832,US-2024-110016,11/29/2024,12/4/2024,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,48227,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",1106.91,9,0,121.76,Nov,2024,24-Nov,11.00%,Profitable,High
3834,US-2024-138009,11/29/2024,12/3/2024,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,555.21,5,0.1,178.9,Nov,2024,24-Nov,32.20%,Profitable,High
3840,US-2024-138009,11/29/2024,12/3/2024,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523.48,4,0,130.87,Nov,2024,24-Nov,25.00%,Profitable,High
3842,US-2024-137925,11/30/2024,12/4/2024,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",681.41,12,0.2,42.59,Nov,2024,24-Nov,6.30%,Profitable,High
3857,US-2024-137113,12/1/2024,12/5/2024,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2003.92,5,0.2,125.25,Dec,2024,24-Dec,6.30%,Profitable,High
3858,US-2024-111038,12/1/2024,12/6/2024,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,San Diego,California,92037,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.67,9,0.2,267.67,Dec,2024,24-Dec,10.00%,Profitable,High
3860,US-2024-137113,12/1/2024,12/5/2024,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,1913.4,9,0,401.81,Dec,2024,24-Dec,21.00%,Profitable,High
3879,US-2024-142475,12/3/2024,12/7/2024,Standard Class,BS-11380,Bill Stewart,Corporate,United States,New York City,New York,10011,East,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.35,6,0.2,206.62,Dec,2024,24-Dec,35.00%,Profitable,High
3894,US-2024-155600,12/4/2024,12/7/2024,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Clarksville,Tennessee,37042,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1598.06,7,0.7,-1065.37,Dec,2024,24-Dec,-66.70%,Loss,High
3901,US-2024-130659,12/4/2024,12/9/2024,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1799.75,5,0,539.93,Dec,2024,24-Dec,30.00%,Profitable,High
3933,US-2024-114741,12/6/2024,12/10/2024,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0,238.65,Dec,2024,24-Dec,18.00%,Profitable,High
3935,US-2024-127040,12/6/2024,12/10/2024,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),1619.91,9,0,97.19,Dec,2024,24-Dec,6.00%,Profitable,High
3936,US-2024-156104,12/6/2024,12/8/2024,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Indianapolis,Indiana,46203,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,0,449.99,Dec,2024,24-Dec,45.00%,Profitable,High
3948,US-2024-165050,12/7/2024,12/9/2024,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,773.94,6,0,224.44,Dec,2024,24-Dec,29.00%,Profitable,High
3953,US-2024-135622,12/8/2024,12/11/2024,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Fort Worth,Texas,76106,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1718.4,6,0.2,150.36,Dec,2024,24-Dec,8.80%,Profitable,High
