Order ID,Order Date,Ship Date,Customer Name,Segment,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Month-Year,Profit Margin,Profit Flag,Sale Band,Region
US-2023-136567,12/20/2023,12/21/2023,Penelope Sewall,Home Office,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,62.31,3,29.29,23-Dec,47.00%,Profitable,Low,South
US-2023-103100,12/20/2023,12/23/2023,Adrian Barton,Consumer,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1103.97,3,496.79,23-Dec,45.00%,Profitable,High,Central
US-2023-156594,12/20/2023,12/23/2023,Michael Chen,Consumer,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.98,2,152.5,23-Dec,31.30%,Profitable,Medium,West
US-2023-109036,12/20/2023,12/25/2023,Keith Herrera,Consumer,Office Supplies,Labels,Avery 489,31.05,3,14.9,23-Dec,48.00%,Profitable,Low,West
US-2023-103100,12/20/2023,12/23/2023,Adrian Barton,Consumer,Office Supplies,Labels,Avery 487,3.69,1,1.73,23-Dec,47.00%,Profitable,Low,Central
US-2023-138681,12/20/2023,12/22/2023,Carol Triggs,Consumer,Office Supplies,Paper,Xerox 1888,221.92,5,77.67,23-Dec,35.00%,Profitable,Medium,West
US-2023-134551,12/20/2023,12/25/2023,Tony Sayre,Consumer,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),25.92,5,9.07,23-Dec,35.00%,Profitable,Low,South
US-2023-138681,12/20/2023,12/22/2023,Carol Triggs,Consumer,Office Supplies,Paper,Xerox 1954,8.45,2,2.64,23-Dec,31.30%,Profitable,Low,West
US-2023-136567,12/20/2023,12/21/2023,Penelope Sewall,Home Office,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",122.48,2,0,23-Dec,0.00%,Loss,Medium,South
US-2023-140816,12/20/2023,12/20/2023,Toby Carlisle,Consumer,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.94,7,89.59,23-Dec,20.00%,Profitable,Medium,West
US-2023-138681,12/20/2023,12/22/2023,Carol Triggs,Consumer,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.98,3,21.59,23-Dec,30.00%,Profitable,Low,West
US-2023-120852,12/20/2023,12/25/2023,William Brown,Consumer,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65.44,5,-8.18,23-Dec,-12.50%,Loss,Low,Central
CA-2023-126634,12/20/2023,12/22/2023,Alan Barnes,Consumer,Furniture,Furnishings,Flat Face Poster Frame,94.2,5,39.56,23-Dec,42.00%,Profitable,Low,West
US-2023-154893,12/21/2023,12/27/2023,Gary McGarr,Consumer,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,35.76,23-Dec,6.20%,Profitable,High,West
US-2023-154893,12/21/2023,12/27/2023,Gary McGarr,Consumer,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,149.15,23-Dec,11.30%,Profitable,High,West
US-2023-134621,12/21/2023,12/28/2023,Dennis Pardue,Home Office,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18.24,2,-14.59,23-Dec,-80.00%,Loss,Low,South
US-2023-109127,12/21/2023,12/25/2023,John Castell,Consumer,Office Supplies,Labels,Avery 492,17.28,6,7.95,23-Dec,46.00%,Profitable,Low,East
US-2023-133543,12/22/2023,12/26/2023,Khloe Miller,Consumer,Office Supplies,Art,Newell 332,11.76,4,3.18,23-Dec,27.00%,Profitable,Low,West
US-2023-142510,12/22/2023,12/29/2023,Nora Preis,Consumer,Office Supplies,Binders,Recycled Easel Ring Binders,17.9,6,-31.33,23-Dec,-175.00%,Loss,Low,Central
US-2023-101364,12/22/2023,12/26/2023,Tamara Willingham,Home Office,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',296.71,13,100.14,23-Dec,33.80%,Profitable,Medium,East
US-2023-142510,12/22/2023,12/29/2023,Nora Preis,Consumer,Office Supplies,Paper,White Computer Printout Paper by Universal,124.03,4,44.96,23-Dec,36.30%,Profitable,Medium,Central
US-2023-142510,12/22/2023,12/29/2023,Nora Preis,Consumer,Office Supplies,Storage,Economy Rollaway Files,132.16,1,9.91,23-Dec,7.50%,Profitable,Medium,Central
US-2023-146864,12/22/2023,12/26/2023,Bradley Talbott,Home Office,Office Supplies,Storage,Desktop 3-Pocket Hot File,216.4,4,56.26,23-Dec,26.00%,Profitable,Medium,East
US-2023-154158,12/23/2023,12/27/2023,Craig Carreira,Consumer,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",64.78,1,6.48,23-Dec,10.00%,Profitable,Low,South
US-2023-114517,12/23/2023,12/27/2023,Tiffany House,Corporate,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.32,2,-19.55,23-Dec,-36.70%,Loss,Low,East
US-2023-142314,12/23/2023,12/28/2023,Sarah Foster,Consumer,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207.24,11,58.03,23-Dec,28.00%,Profitable,Medium,Central
US-2023-114517,12/23/2023,12/27/2023,Tiffany House,Corporate,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,15.83,23-Dec,28.00%,Profitable,Low,East
US-2023-154158,12/23/2023,12/27/2023,Craig Carreira,Consumer,Office Supplies,Art,Prang Dustless Chalk Sticks,1.34,1,0.5,23-Dec,37.50%,Profitable,Low,South
US-2023-126333,12/23/2023,12/28/2023,Michelle Ellison,Corporate,Office Supplies,Paper,Xerox 2000,5.18,1,1.81,23-Dec,35.00%,Profitable,Low,Central
US-2023-154158,12/23/2023,12/27/2023,Craig Carreira,Consumer,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.53,3,15.93,23-Dec,35.00%,Profitable,Low,South
US-2023-154158,12/23/2023,12/27/2023,Craig Carreira,Consumer,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,424.27,2,-10.61,23-Dec,-2.50%,Loss,Medium,South
US-2023-154158,12/23/2023,12/27/2023,Craig Carreira,Consumer,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,83.92,5,-1.05,23-Dec,-1.30%,Loss,Low,South
US-2023-167738,12/24/2023,12/29/2023,Julie Creighton,Corporate,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292.27,6,18.27,23-Dec,6.20%,Profitable,Medium,West
US-2023-138247,12/24/2023,12/29/2023,Ben Ferrer,Home Office,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,5.52,23-Dec,23.00%,Profitable,Low,West
US-2023-156314,12/24/2023,12/26/2023,Resi Pölking,Consumer,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,5,8.73,23-Dec,28.80%,Profitable,Low,East
US-2023-138247,12/24/2023,12/29/2023,Ben Ferrer,Home Office,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,361.96,2,101.35,23-Dec,28.00%,Profitable,Medium,West
US-2023-132913,12/24/2023,12/26/2023,Adam Shillingsburg,Consumer,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,13.97,1,3.63,23-Dec,26.00%,Profitable,Low,West
US-2023-113166,12/24/2023,12/26/2023,Luke Foster,Consumer,Office Supplies,Paper,Xerox 1974,9.57,2,3.47,23-Dec,36.30%,Profitable,Low,South
US-2023-138247,12/24/2023,12/29/2023,Ben Ferrer,Home Office,Office Supplies,Storage,Tennsco Commercial Shelving,20.34,1,0.2,23-Dec,1.00%,Profitable,Low,West
US-2023-167738,12/24/2023,12/29/2023,Julie Creighton,Corporate,Office Supplies,Storage,Letter Size Cart,142.86,1,41.43,23-Dec,29.00%,Profitable,Medium,West
US-2023-138247,12/24/2023,12/29/2023,Ben Ferrer,Home Office,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,3,13.2,23-Dec,21.00%,Profitable,Low,West
US-2023-138247,12/24/2023,12/29/2023,Ben Ferrer,Home Office,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,173.66,7,17.37,23-Dec,10.00%,Profitable,Medium,West
US-2023-138247,12/24/2023,12/29/2023,Ben Ferrer,Home Office,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,818.38,3,51.15,23-Dec,6.30%,Profitable,High,West
US-2023-111451,12/26/2023,12/28/2023,Kelly Lampkin,Corporate,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.35,3,20.16,23-Dec,8.80%,Profitable,Medium,West
US-2023-152030,12/26/2023,12/28/2023,Alan Dominguez,Home Office,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.56,3,-8.58,23-Dec,-1.40%,Loss,High,Central
US-2023-106264,12/26/2023,12/30/2023,Clytie Kelty,Consumer,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",3.48,2,1.11,23-Dec,32.00%,Profitable,Low,West
US-2023-111451,12/26/2023,12/28/2023,Kelly Lampkin,Corporate,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.35,3,-24.56,23-Dec,-11.30%,Loss,Medium,West
US-2023-111451,12/26/2023,12/28/2023,Kelly Lampkin,Corporate,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.42,8,78.86,23-Dec,26.30%,Profitable,Medium,West
US-2023-139598,12/26/2023,12/31/2023,Maureen Gnade,Consumer,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,34.66,2,5.63,23-Dec,16.30%,Profitable,Low,East
US-2023-139598,12/26/2023,12/31/2023,Maureen Gnade,Consumer,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,81.55,2,8.16,23-Dec,10.00%,Profitable,Low,East
US-2023-101427,12/26/2023,12/30/2023,Andy Yotov,Corporate,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",8.02,3,1.1,23-Dec,13.80%,Profitable,Low,East
US-2023-111171,12/26/2023,12/31/2023,Christina Anderson,Consumer,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,5,-14.77,23-Dec,-170.00%,Loss,Low,Central
US-2023-111451,12/26/2023,12/28/2023,Kelly Lampkin,Corporate,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,-62.88,23-Dec,-80.00%,Loss,Low,West
US-2023-111451,12/26/2023,12/28/2023,Kelly Lampkin,Corporate,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.55,3,9.3,23-Dec,33.80%,Profitable,Low,West
US-2023-139598,12/26/2023,12/31/2023,Maureen Gnade,Consumer,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",18.26,3,6.16,23-Dec,33.80%,Profitable,Low,East
US-2023-168473,12/26/2023,1/1/2024,Tracy Blumstein,Consumer,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,19.19,23-Dec,10.00%,Profitable,Medium,East
US-2023-139598,12/26/2023,12/31/2023,Maureen Gnade,Consumer,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,227.14,4,-42.59,23-Dec,-18.80%,Loss,Medium,East
US-2023-106264,12/26/2023,12/30/2023,Clytie Kelty,Consumer,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,11.91,3,0.12,23-Dec,1.00%,Profitable,Low,West
US-2023-163447,12/27/2023,12/31/2023,Thomas Brumley,Home Office,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",767.21,14,161.97,23-Dec,21.10%,Profitable,High,East
US-2023-106334,12/27/2023,1/2/2024,Jeremy Farry,Consumer,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,23.03,23-Dec,10.00%,Profitable,Medium,West
US-2023-162866,12/27/2023,12/31/2023,Corey-Lock,Consumer,Furniture,Furnishings,DAX Wood Document Frame,32.95,6,-19.77,23-Dec,-60.00%,Loss,Low,Central
US-2023-159611,12/27/2023,1/1/2024,Karl Braun,Consumer,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",182.35,3,-18.24,23-Dec,-10.00%,Loss,Medium,East
US-2023-166961,12/27/2023,12/31/2023,Cynthia Delaney,Home Office,Office Supplies,Appliances,Staple holder,10.98,1,2.96,23-Dec,27.00%,Profitable,Low,West
US-2023-165393,12/27/2023,12/30/2023,Nathan Cano,Consumer,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.98,1,-8.47,23-Dec,-170.00%,Loss,Low,Central
US-2023-166961,12/27/2023,12/31/2023,Cynthia Delaney,Home Office,Office Supplies,Binders,GBC VeloBind Cover Sets,37.06,3,13.9,23-Dec,37.50%,Profitable,Low,West
US-2023-148383,12/27/2023,12/31/2023,Resi Pölking,Consumer,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.76,6,-694.29,23-Dec,-73.30%,Loss,High,West
US-2023-166961,12/27/2023,12/31/2023,Cynthia Delaney,Home Office,Office Supplies,Fasteners,Staples,7.86,3,3.62,23-Dec,46.00%,Profitable,Low,West
US-2023-120243,12/27/2023,12/30/2023,Alyssa Tate,Home Office,Office Supplies,Labels,Staple-on labels,11.56,4,5.43,23-Dec,47.00%,Profitable,Low,West
US-2023-153087,12/27/2023,1/3/2024,Tamara Chand,Corporate,Office Supplies,Paper,Xerox 1983,23.92,4,11.72,23-Dec,49.00%,Profitable,Low,South
US-2023-106334,12/27/2023,1/2/2024,Jeremy Farry,Consumer,Office Supplies,Paper,Xerox 1927,12.84,3,5.78,23-Dec,45.00%,Profitable,Low,West
US-2023-162866,12/27/2023,12/31/2023,Corey-Lock,Consumer,Office Supplies,Storage,Staple magnet,30.02,4,3,23-Dec,10.00%,Profitable,Low,Central
US-2023-159611,12/27/2023,1/1/2024,Karl Braun,Consumer,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,-25.11,23-Dec,-21.30%,Loss,Medium,East
US-2023-166961,12/27/2023,12/31/2023,Cynthia Delaney,Home Office,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,13.89,23-Dec,27.00%,Profitable,Low,West
US-2023-153087,12/27/2023,1/3/2024,Tamara Chand,Corporate,Technology,Accessories,Enermax Acrylux Wireless Keyboard,498,5,184.26,23-Dec,37.00%,Profitable,Medium,South
US-2023-141313,12/28/2023,1/1/2024,Anthony Jacobs,Corporate,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1737.18,6,503.78,23-Dec,29.00%,Profitable,High,East
US-2023-164259,12/28/2023,12/30/2023,Sung Pak,Corporate,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.14,4,8.67,23-Dec,8.70%,Profitable,Low,East
US-2023-141313,12/28/2023,1/1/2024,Anthony Jacobs,Corporate,Office Supplies,Paper,Xerox 1906,141.76,4,66.63,23-Dec,47.00%,Profitable,Medium,East
US-2023-141313,12/28/2023,1/1/2024,Anthony Jacobs,Corporate,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,84.51,23-Dec,12.00%,Profitable,High,East
US-2023-143371,12/28/2023,1/3/2024,Maribeth Dona,Consumer,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",998.82,9,29.96,23-Dec,3.00%,Profitable,High,West
US-2023-143371,12/28/2023,1/3/2024,Maribeth Dona,Consumer,Office Supplies,Supplies,Acme Box Cutter Scissors,51.15,5,13.3,23-Dec,26.00%,Profitable,Low,West
US-2023-126802,12/29/2023,1/5/2024,Zuschuss Carroll,Consumer,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,38.98,3,-50.67,23-Dec,-130.00%,Loss,Low,Central
US-2023-110786,12/29/2023,1/2/2024,Anthony Johnson,Corporate,Furniture,Furnishings,Stacking Trays by OIC,24.9,5,8.22,23-Dec,33.00%,Profitable,Low,West
US-2023-110786,12/29/2023,1/2/2024,Anthony Johnson,Corporate,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,23.99,23-Dec,34.00%,Profitable,Low,West
US-2023-118276,12/29/2023,1/2/2024,Michael Granlund,Home Office,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.74,3,-4.8,23-Dec,-55.00%,Loss,Low,Central
US-2023-165477,12/29/2023,12/31/2023,Ricardo Emerson,Consumer,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48.36,5,6.04,23-Dec,12.50%,Profitable,Low,East
US-2023-110786,12/29/2023,1/2/2024,Anthony Johnson,Corporate,Office Supplies,Binders,Avery Hanging File Binders,14.35,3,4.66,23-Dec,32.50%,Profitable,Low,West
US-2023-110786,12/29/2023,1/2/2024,Anthony Johnson,Corporate,Office Supplies,Labels,Avery 477,274.77,9,126.39,23-Dec,46.00%,Profitable,Medium,West
US-2023-102330,12/29/2023,1/3/2024,Arianne Irving,Consumer,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,6,44.4,23-Dec,50.00%,Profitable,Low,West
US-2023-110786,12/29/2023,1/2/2024,Anthony Johnson,Corporate,Office Supplies,Paper,Xerox 1981,21.12,4,9.5,23-Dec,45.00%,Profitable,Low,West
US-2023-106803,12/29/2023,1/2/2024,Debra Catini,Consumer,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,6.88,23-Dec,28.00%,Profitable,Low,Central
US-2023-152345,12/29/2023,1/3/2024,Shui Tom,Consumer,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,7.99,23-Dec,24.00%,Profitable,Low,West
US-2023-106803,12/29/2023,1/2/2024,Debra Catini,Consumer,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,4,47.92,23-Dec,40.00%,Profitable,Medium,Central
US-2023-110786,12/29/2023,1/2/2024,Anthony Johnson,Corporate,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.95,6,287.98,23-Dec,37.50%,Profitable,High,West
US-2023-102330,12/29/2023,1/3/2024,Arianne Irving,Consumer,Technology,Phones,HTC One,319.97,4,36,23-Dec,11.30%,Profitable,Medium,West
US-2023-110786,12/29/2023,1/2/2024,Anthony Johnson,Corporate,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.98,3,19.2,23-Dec,10.00%,Profitable,Medium,West
US-2023-152345,12/29/2023,1/3/2024,Shui Tom,Consumer,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.98,3,-5.69,23-Dec,-23.80%,Loss,Low,West
CA-2023-146626,12/29/2023,1/5/2024,James Peterman,Corporate,Furniture,Furnishings,Nu-Dell Executive Frame,19.6,5,9.6,23-Dec,49.00%,Profitable,Low,East
CA-2023-123625,12/29/2023,1/2/2024,Bruce Galang,Consumer,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,101.12,8,37.41,23-Dec,37.00%,Profitable,Medium,East
CA-2023-141531,12/29/2023,1/2/2024,Bruce Galang,Consumer,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,2,20.54,23-Dec,30.00%,Profitable,Low,East
CA-2023-123625,12/29/2023,1/2/2024,Bruce Galang,Consumer,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,2,20.54,23-Dec,30.00%,Profitable,Low,East
CA-2023-123625,12/29/2023,1/2/2024,Bruce Galang,Consumer,Office Supplies,Fasteners,Acco Glide Clips,68.46,2,20.54,23-Dec,30.00%,Profitable,Low,East
CA-2023-141531,12/29/2023,1/2/2024,Bruce Galang,Consumer,Office Supplies,Fasteners,Acco Glide Clips,19.6,5,9.6,23-Dec,49.00%,Profitable,Low,East
CA-2023-123625,12/29/2023,1/2/2024,Bruce Galang,Consumer,Office Supplies,Fasteners,Acco Glide Clips,19.6,5,9.6,23-Dec,49.00%,Profitable,Low,East
US-2023-115189,12/30/2023,1/3/2024,Alex Russell,Corporate,Furniture,Tables,Hon 5100 Series Wood Tables,523.76,3,-192.05,23-Dec,-36.70%,Loss,High,East
US-2023-131800,12/30/2023,1/4/2024,Astrea Jones,Consumer,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,3,30.74,23-Dec,25.00%,Profitable,Medium,East
US-2023-130960,12/30/2023,1/4/2024,Ken Brennan,Corporate,Office Supplies,Art,Newell 350,9.84,3,2.85,23-Dec,29.00%,Profitable,Low,Central
US-2023-104738,12/30/2023,1/1/2024,Stefania Perrino,Corporate,Office Supplies,Binders,Acco Hanging Data Binders,2.29,3,-3.66,23-Dec,-160.00%,Loss,Low,Central
US-2023-131800,12/30/2023,1/4/2024,Astrea Jones,Consumer,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.45,7,12.85,23-Dec,36.30%,Profitable,Low,East
US-2023-169789,12/30/2023,1/4/2024,Maureen Fritzler,Corporate,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,551.99,5,-459.99,23-Dec,-83.30%,Loss,High,West
US-2023-104738,12/30/2023,1/1/2024,Stefania Perrino,Corporate,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,12.98,3,4.71,23-Dec,36.30%,Profitable,Low,Central
US-2023-166730,12/30/2023,1/1/2024,Dorothy Dickinson,Consumer,Office Supplies,Storage,Tennsco Industrial Shelving,39.13,1,-8.8,23-Dec,-22.50%,Loss,Low,South
US-2023-104738,12/30/2023,1/1/2024,Stefania Perrino,Corporate,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.98,2,14.4,23-Dec,30.00%,Profitable,Low,Central
US-2023-138072,12/30/2023,1/3/2024,Guy Armstrong,Consumer,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",27.97,2,6.99,23-Dec,25.00%,Profitable,Low,East
US-2023-104738,12/30/2023,1/1/2024,Stefania Perrino,Corporate,Technology,Phones,AT&T 1080 Corded phone,328.78,3,28.77,23-Dec,8.80%,Profitable,Medium,Central
US-2023-115189,12/30/2023,1/3/2024,Alex Russell,Corporate,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,251.96,6,-50.39,23-Dec,-20.00%,Loss,Medium,East
US-2023-104738,12/30/2023,1/1/2024,Stefania Perrino,Corporate,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",217.58,2,19.04,23-Dec,8.80%,Profitable,Medium,Central
CA-2023-143500,12/30/2023,1/3/2024,Harry Olson,Consumer,Office Supplies,Binders,Wilson Jones Impact Binders,3.02,3,-0.6,23-Dec,-20.00%,Loss,Low,East
US-2023-133592,12/31/2023,1/7/2024,Katherine Murray,Home Office,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2,78.65,23-Dec,23.00%,Profitable,Medium,East
US-2023-150245,12/31/2023,1/4/2024,Pamela Coakley,Corporate,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1573.49,7,196.69,23-Dec,12.50%,Profitable,High,East
US-2023-133592,12/31/2023,1/7/2024,Katherine Murray,Home Office,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,6,151.47,23-Dec,25.00%,Profitable,High,East
US-2023-143231,12/31/2023,1/3/2024,Gary Mitchum,Home Office,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,23.38,23-Dec,37.00%,Profitable,Low,East
US-2023-111150,12/31/2023,1/4/2024,Rob Williams,Corporate,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",29.68,7,11.58,23-Dec,39.00%,Profitable,Low,Central
US-2023-127383,12/31/2023,1/5/2024,Candace McMahon,Corporate,Office Supplies,Envelopes,Staple envelope,49.57,2,17.97,23-Dec,36.30%,Profitable,Low,Central
US-2023-157644,12/31/2023,1/1/2024,Aaron Hawkins,Corporate,Office Supplies,Labels,Avery 51,18.9,3,8.69,23-Dec,46.00%,Profitable,Low,East
US-2023-133592,12/31/2023,1/7/2024,Katherine Murray,Home Office,Office Supplies,Paper,Xerox 1970,14.94,3,7.02,23-Dec,47.00%,Profitable,Low,East
US-2023-133592,12/31/2023,1/7/2024,Katherine Murray,Home Office,Office Supplies,Paper,Xerox 1917,195.64,4,91.95,23-Dec,47.00%,Profitable,Medium,East
